longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,Price,Rooms_Per_Household,Bedrooms_Per_Room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.17,32.83,24.0,3541.0,530.0,1591.0,530.0,5.3538,212500.0,6.681132075471698,0.14967523298503246,False,False,False,True
-117.17,32.82,24.0,1623.0,417.0,911.0,397.0,2.7401,198100.0,4.08816120906801,0.25693160813308685,False,False,False,True
-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,197600.0,4.972270363951473,0.20773788776577204,False,False,False,True
-117.18,32.83,27.0,2346.0,399.0,1105.0,373.0,4.2708,182800.0,6.289544235924933,0.170076726342711,False,False,False,True
-117.18,32.83,31.0,1772.0,353.0,1090.0,350.0,3.9265,162000.0,5.062857142857143,0.1992099322799097,False,False,False,True
-117.16,32.82,28.0,2291.0,371.0,1098.0,382.0,4.6875,188000.0,5.99738219895288,0.16193801833260585,False,False,False,True
-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,4.739,184100.0,6.464,0.16006600660066006,False,False,False,True
-117.17,32.81,26.0,788.0,127.0,346.0,125.0,5.0603,185700.0,6.304,0.16116751269035534,False,False,False,True
-117.17,32.82,24.0,1569.0,377.0,715.0,321.0,3.1146,187500.0,4.88785046728972,0.2402804333970682,False,False,False,True
-117.16,32.81,35.0,1213.0,200.0,532.0,181.0,3.6806,172400.0,6.701657458563536,0.16488046166529266,False,False,False,True
-117.16,32.8,37.0,422.0,79.0,211.0,80.0,3.0625,159700.0,5.275,0.1872037914691943,False,False,False,True
-117.16,32.8,22.0,2259.0,634.0,1213.0,601.0,2.5,177800.0,3.7587354409317806,0.28065515714918104,False,False,False,True
-117.16,32.81,34.0,2275.0,375.0,1021.0,379.0,3.6371,176300.0,6.002638522427441,0.16483516483516483,False,False,False,True
-117.17,32.81,33.0,3064.0,506.0,1355.0,488.0,4.22,178700.0,6.278688524590164,0.16514360313315926,False,False,False,True
-117.14,32.83,25.0,2161.0,462.0,896.0,468.0,2.2284,177500.0,4.617521367521367,0.21378991207774178,False,False,False,True
-117.18,32.82,25.0,1756.0,301.0,722.0,312.0,4.5625,162300.0,5.628205128205129,0.1714123006833713,False,False,False,True
-117.18,32.81,28.0,3436.0,537.0,1503.0,498.0,4.7679,204000.0,6.899598393574297,0.15628637951105936,False,False,False,True
-117.19,32.81,33.0,5226.0,833.0,2221.0,839.0,5.1491,207000.0,6.228843861740167,0.15939533103712208,False,False,False,True
-117.18,32.8,10.0,3821.0,631.0,1605.0,609.0,5.5454,217100.0,6.274220032840723,0.16514001570269563,False,False,False,True
-117.18,32.8,30.0,2456.0,390.0,1022.0,393.0,3.8542,198500.0,6.249363867684479,0.15879478827361562,False,False,False,True
-117.17,32.79,43.0,1269.0,297.0,946.0,285.0,2.1447,133300.0,4.4526315789473685,0.23404255319148937,False,False,False,True
-117.16,32.8,25.0,1399.0,329.0,1308.0,355.0,2.5682,187500.0,3.9408450704225353,0.23516797712651893,False,False,False,True
-117.17,32.8,20.0,2827.0,554.0,1822.0,536.0,3.4706,157600.0,5.274253731343284,0.19596745666784576,False,False,False,True
-117.15,32.8,27.0,1937.0,537.0,1211.0,482.0,2.75,87500.0,4.018672199170124,0.27723283427981416,False,False,False,True
-117.15,32.8,23.0,2395.0,476.0,2284.0,488.0,3.7292,146300.0,4.907786885245901,0.1987473903966597,False,False,False,True
-117.16,32.78,24.0,3566.0,765.0,1697.0,722.0,3.6375,178600.0,4.9390581717451525,0.2145260796410544,False,False,False,True
-117.16,32.79,32.0,1731.0,413.0,1569.0,427.0,3.3375,154300.0,4.053864168618267,0.2385904101675332,False,False,False,True
-117.16,32.78,34.0,2515.0,488.0,1594.0,515.0,3.7381,165000.0,4.883495145631068,0.19403578528827037,False,False,False,True
-117.17,32.78,42.0,1104.0,305.0,892.0,270.0,2.2768,145200.0,4.088888888888889,0.276268115942029,False,False,False,True
-117.17,32.77,35.0,1399.0,274.0,695.0,281.0,3.767,166800.0,4.9786476868327405,0.1958541815582559,False,False,False,True
-117.17,32.77,6.0,3856.0,875.0,1547.0,816.0,4.5481,164800.0,4.7254901960784315,0.22691908713692946,False,False,False,True
-117.18,32.77,16.0,2374.0,780.0,913.0,705.0,2.7386,87500.0,3.367375886524823,0.32855939342881213,False,False,False,True
-117.18,32.76,8.0,3694.0,997.0,1297.0,807.0,3.6492,158900.0,4.577447335811648,0.2698971304818625,False,False,False,True
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,67500.0,3.13215859030837,0.35724331926863573,False,False,False,True
-117.18,32.77,23.0,1215.0,225.0,592.0,224.0,3.4,200600.0,5.424107142857143,0.18518518518518517,False,False,False,True
-117.21,32.81,26.0,2496.0,407.0,1062.0,380.0,5.5413,302100.0,6.568421052631579,0.16306089743589744,False,False,False,True
-117.2,32.8,34.0,4854.0,912.0,2089.0,854.0,3.8542,200000.0,5.68384074941452,0.18788627935723115,False,False,False,True
-117.2,32.79,16.0,2079.0,394.0,746.0,383.0,5.0958,300000.0,5.4281984334203655,0.18951418951418952,False,False,False,True
-117.2,32.8,33.0,2573.0,436.0,1084.0,443.0,4.2417,294100.0,5.808126410835214,0.16945200155460552,False,False,False,True
-117.21,32.8,34.0,1398.0,222.0,532.0,244.0,3.7102,289600.0,5.729508196721311,0.15879828326180256,False,False,False,True
-117.19,32.8,16.0,2593.0,794.0,1235.0,684.0,3.1304,166300.0,3.7909356725146197,0.306209024296182,False,False,False,True
-117.19,32.79,36.0,1514.0,258.0,665.0,278.0,3.8571,235100.0,5.446043165467626,0.17040951122853368,False,False,False,True
-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,238400.0,4.780748663101604,0.21140939597315436,False,False,False,True
-117.2,32.79,31.0,3417.0,533.0,1245.0,532.0,4.7788,276000.0,6.422932330827067,0.1559847819724905,False,False,False,True
-117.2,32.79,29.0,1213.0,435.0,654.0,246.0,4.5987,255600.0,4.930894308943089,0.3586150041220115,False,False,False,True
-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,192200.0,3.40990990990991,0.2800528401585205,False,False,False,True
-117.19,32.78,34.0,4108.0,664.0,1659.0,644.0,4.4097,252000.0,6.37888198757764,0.16163583252190847,False,False,False,True
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,241600.0,5.366935483870968,0.18707738542449287,False,False,False,True
-117.19,32.77,16.0,3273.0,670.0,1305.0,671.0,4.1368,151000.0,4.87779433681073,0.20470516345860068,False,False,False,True
-117.19,32.77,9.0,634.0,152.0,248.0,133.0,3.8571,143800.0,4.7669172932330826,0.23974763406940064,False,False,False,True
-117.19,32.77,14.0,3575.0,992.0,1645.0,839.0,2.4397,140600.0,4.261025029797378,0.2774825174825175,False,False,False,True
-117.2,32.77,30.0,156.0,45.0,77.0,40.0,3.2679,137500.0,3.9,0.28846153846153844,False,False,False,True
-117.2,32.77,31.0,1952.0,471.0,936.0,462.0,2.8621,196900.0,4.225108225108225,0.24129098360655737,False,False,False,True
-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,178300.0,5.776595744680851,0.19521178637200737,False,False,False,True
-117.15,32.8,41.0,1413.0,261.0,1070.0,259.0,2.3578,166700.0,5.455598455598456,0.18471337579617833,False,False,False,True
-117.14,32.8,41.0,2423.0,469.0,1813.0,466.0,2.1157,156900.0,5.1995708154506435,0.19356170037144035,False,False,False,True
-117.14,32.8,33.0,2670.0,435.0,1256.0,431.0,3.9417,179800.0,6.194895591647332,0.16292134831460675,False,False,False,True
-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368,169600.0,6.21078431372549,0.16732438831886345,False,False,False,True
-117.14,32.79,35.0,3578.0,582.0,1568.0,553.0,4.7813,188600.0,6.470162748643761,0.1626607043040805,False,False,False,True
-117.15,32.78,25.0,1577.0,266.0,611.0,284.0,5.25,205100.0,5.552816901408451,0.1686746987951807,False,False,False,True
-117.14,32.79,31.0,984.0,161.0,422.0,158.0,5.282,183000.0,6.227848101265823,0.16361788617886178,False,False,False,True
-117.13,32.81,19.0,2157.0,554.0,1349.0,535.0,2.7652,177400.0,4.031775700934579,0.2568382012053778,False,False,False,True
-117.14,32.81,34.0,1748.0,294.0,800.0,294.0,4.4886,179100.0,5.945578231292517,0.16819221967963388,False,False,False,True
-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,108300.0,4.695906432748538,0.23349937733499376,False,False,False,True
-117.13,32.8,33.0,2731.0,456.0,1263.0,445.0,4.5568,175300.0,6.1370786516853935,0.1669718051995606,False,False,False,True
-117.12,32.8,29.0,2863.0,534.0,1392.0,522.0,3.8719,174200.0,5.484674329501916,0.18651763884037723,False,False,False,True
-117.13,32.81,26.0,2119.0,444.0,1202.0,440.0,3.2308,166500.0,4.8159090909090905,0.2095327984898537,False,False,False,True
-117.12,32.8,31.0,1727.0,342.0,879.0,345.0,3.8125,166300.0,5.005797101449275,0.19803126809496235,False,False,False,True
-117.13,32.8,35.0,2129.0,382.0,1044.0,350.0,3.9732,174900.0,6.082857142857143,0.17942696101456082,False,False,False,True
-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,174100.0,5.673151750972763,0.17969821673525377,False,False,False,True
-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,173800.0,5.341176470588235,0.17841409691629956,False,False,False,True
-117.12,32.78,4.0,2782.0,817.0,1309.0,787.0,4.2621,124200.0,3.5349428208386278,0.29367361610352266,False,False,False,True
-117.15,32.77,16.0,2056.0,631.0,847.0,569.0,2.9576,92200.0,3.6133567662565906,0.30690661478599224,False,False,False,True
-117.11,32.82,17.0,1787.0,330.0,1341.0,314.0,2.875,112500.0,5.691082802547771,0.1846670397313934,False,False,False,True
-117.11,32.81,15.0,3428.0,491.0,2303.0,486.0,2.5953,67500.0,7.053497942386831,0.14323220536756126,False,False,False,True
-117.09,32.8,15.0,666.0,152.0,247.0,164.0,2.15,131300.0,4.060975609756097,0.22822822822822822,False,False,False,True
-117.11,32.84,16.0,4608.0,629.0,2020.0,636.0,6.04,243000.0,7.245283018867925,0.1365017361111111,False,False,False,False
-117.11,32.82,16.0,4241.0,892.0,1771.0,864.0,4.375,166500.0,4.908564814814815,0.2103277528884697,False,False,False,True
-117.1,32.83,16.0,1049.0,154.0,467.0,160.0,6.2047,248100.0,6.55625,0.14680648236415633,False,False,False,False
-117.1,32.83,16.0,4214.0,744.0,1820.0,699.0,4.3783,179500.0,6.028612303290415,0.17655434266729947,False,False,False,False
-117.09,32.83,15.0,4138.0,636.0,2001.0,677.0,4.8419,264000.0,6.112259970457902,0.15369743837602706,False,False,False,False
-117.08,32.82,16.0,1787.0,236.0,770.0,228.0,7.1298,278600.0,7.837719298245614,0.13206491326245104,False,False,False,False
-117.08,32.82,10.0,5177.0,856.0,2190.0,816.0,5.9734,271700.0,6.3443627450980395,0.16534672590303265,False,False,False,False
-117.04,32.83,8.0,2205.0,348.0,777.0,341.0,6.0266,177400.0,6.4662756598240465,0.15782312925170067,False,False,False,False
-117.08,32.8,25.0,2963.0,552.0,1162.0,556.0,3.625,184500.0,5.329136690647482,0.186297671279109,False,False,False,True
-117.09,32.79,20.0,2183.0,534.0,999.0,496.0,2.8631,169700.0,4.401209677419355,0.24461749885478698,False,False,False,True
-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,174100.0,6.008333333333334,0.16967175219602404,False,False,False,True
-117.08,32.8,32.0,1587.0,268.0,635.0,249.0,3.375,178100.0,6.373493975903615,0.1688720856962823,False,False,False,True
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,96900.0,3.5700416088765605,0.29953379953379955,False,False,False,True
-117.11,32.79,16.0,1791.0,518.0,1006.0,491.0,3.5179,129300.0,3.6476578411405294,0.28922389726409825,False,False,False,True
-117.11,32.78,16.0,2470.0,830.0,1170.0,724.0,3.5562,73500.0,3.411602209944751,0.3360323886639676,False,False,False,True
-117.11,32.78,16.0,2220.0,512.0,930.0,527.0,3.6528,133200.0,4.212523719165086,0.23063063063063063,False,False,False,True
-117.09,32.79,36.0,1529.0,266.0,683.0,260.0,4.0982,171200.0,5.880769230769231,0.17396991497710923,False,False,False,True
-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,170000.0,5.644314868804665,0.17820247933884298,False,False,False,True
-117.09,32.79,31.0,2019.0,417.0,872.0,386.0,3.1964,177700.0,5.230569948186528,0.2065378900445765,False,False,False,True
-117.09,32.78,28.0,1708.0,393.0,816.0,393.0,2.9881,165300.0,4.346055979643766,0.2300936768149883,False,False,False,True
-117.07,32.8,31.0,2550.0,395.0,1017.0,405.0,5.1488,181000.0,6.296296296296297,0.15490196078431373,False,False,False,False
-117.07,32.8,36.0,2028.0,349.0,820.0,352.0,3.9828,168900.0,5.761363636363637,0.17209072978303747,False,False,False,False
-117.07,32.79,36.0,3583.0,642.0,1711.0,602.0,3.9745,170800.0,5.951827242524917,0.17917945855428413,False,False,False,True
-117.07,32.8,23.0,2698.0,410.0,1094.0,411.0,5.1782,195100.0,6.564476885644769,0.15196441808747221,False,False,False,False
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,224200.0,5.420054200542006,0.201,False,False,False,False
-117.06,32.81,17.0,3939.0,550.0,1694.0,553.0,6.7927,234700.0,7.122965641952984,0.13962934755013964,False,False,False,False
-117.05,32.81,17.0,1885.0,292.0,771.0,301.0,5.6402,228600.0,6.262458471760797,0.15490716180371353,False,False,False,False
-117.05,32.8,17.0,1475.0,308.0,549.0,293.0,3.7167,180400.0,5.034129692832765,0.2088135593220339,False,False,False,False
-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,222000.0,7.066037735849057,0.15131286159323543,False,False,False,False
-117.07,32.78,26.0,3725.0,623.0,1516.0,627.0,4.7143,268300.0,5.940988835725678,0.167248322147651,False,False,False,True
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,222800.0,6.589164785553048,0.1699212058924289,False,False,False,True
-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196,306800.0,7.158045977011494,0.1405058209554396,False,False,False,False
-117.04,32.8,25.0,2504.0,345.0,1067.0,350.0,5.7416,243400.0,7.154285714285714,0.13777955271565495,False,False,False,False
-117.05,32.8,16.0,1561.0,378.0,574.0,350.0,3.0035,94600.0,4.46,0.242152466367713,False,False,False,False
-117.05,32.8,25.0,1905.0,250.0,865.0,253.0,6.4797,249000.0,7.529644268774703,0.13123359580052493,False,False,False,False
-117.06,32.78,31.0,2485.0,436.0,942.0,448.0,4.8,220800.0,5.546875,0.17545271629778672,False,False,False,True
-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162,177200.0,6.334224598930481,0.1561840439003799,False,False,False,False
-117.03,32.79,26.0,3859.0,513.0,1469.0,538.0,5.8683,220500.0,7.172862453531598,0.13293599378077223,False,False,False,False
-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281,220000.0,5.499288762446657,0.20046559751681325,False,False,False,False
-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0,4.210280373831775,0.244173140954495,False,False,False,False
-117.01,32.8,17.0,1042.0,210.0,650.0,215.0,3.1,84200.0,4.846511627906977,0.20153550863723607,False,False,False,False
-117.01,32.8,17.0,1558.0,479.0,803.0,431.0,2.6934,160200.0,3.6148491879350346,0.30744544287548137,False,False,False,False
-117.01,32.8,20.0,2705.0,545.0,1198.0,497.0,3.7159,168900.0,5.442655935613682,0.20147874306839186,False,False,False,False
-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152,159300.0,6.046686746987952,0.1651307596513076,False,False,False,False
-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65,168900.0,4.987854251012146,0.19724025974025974,False,False,False,False
-117.02,32.8,31.0,2692.0,445.0,1129.0,450.0,4.4583,170000.0,5.982222222222222,0.16530460624071322,False,False,False,False
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,185100.0,7.186900958466453,0.14336519226494776,False,False,False,False
-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656,164000.0,6.09375,0.16256410256410256,False,False,False,False
-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,180900.0,6.550819672131148,0.15065065065065064,False,False,False,False
-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,193500.0,7.005,0.1470378301213419,False,False,False,False
-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,182200.0,5.423931623931624,0.1887803340687047,False,False,False,False
-117.03,32.82,16.0,1765.0,289.0,743.0,280.0,4.9744,209700.0,6.303571428571429,0.16373937677053824,False,False,False,False
-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412,254200.0,6.889952153110048,0.14097222222222222,False,False,False,False
-117.05,32.82,16.0,4046.0,731.0,1684.0,701.0,4.2312,197000.0,5.771754636233951,0.18067226890756302,False,False,False,False
-117.05,32.59,26.0,1919.0,345.0,1326.0,341.0,4.2679,131900.0,5.627565982404692,0.17978113600833767,False,False,False,True
-117.05,32.58,22.0,2101.0,399.0,1551.0,371.0,4.1518,136900.0,5.663072776280323,0.18990956687291766,False,False,False,True
-117.06,32.58,17.0,2724.0,567.0,2213.0,554.0,3.8529,147700.0,4.9169675090252705,0.20814977973568283,False,False,False,True
-117.06,32.58,13.0,3435.0,708.0,1761.0,699.0,3.4792,107600.0,4.914163090128755,0.20611353711790392,False,False,False,True
-117.06,32.58,11.0,2879.0,679.0,2098.0,673.0,3.5125,142400.0,4.277860326894502,0.23584577978464744,False,False,False,True
-117.06,32.57,16.0,1269.0,282.0,1609.0,298.0,2.6985,156500.0,4.258389261744966,0.2222222222222222,False,False,False,True
-117.04,32.58,14.0,2355.0,406.0,1883.0,401.0,5.0311,152100.0,5.872817955112219,0.17239915074309978,False,False,False,True
-117.04,32.58,20.0,2029.0,357.0,1497.0,353.0,4.0089,132100.0,5.747875354107649,0.1759487432232627,False,False,False,True
-117.05,32.58,23.0,1918.0,339.0,1392.0,340.0,4.087,134800.0,5.641176470588236,0.1767466110531804,False,False,False,True
-117.05,32.58,25.0,2185.0,370.0,1558.0,369.0,5.3072,132700.0,5.921409214092141,0.16933638443935928,False,False,False,True
-117.05,32.57,22.0,2857.0,516.0,2412.0,496.0,4.7337,127600.0,5.76008064516129,0.18060903045152257,False,False,False,True
-117.06,32.57,25.0,1268.0,282.0,991.0,299.0,3.0284,123600.0,4.240802675585284,0.222397476340694,False,False,False,True
-117.06,32.57,17.0,2252.0,378.0,1776.0,365.0,4.6364,141100.0,6.16986301369863,0.16785079928952043,False,False,False,True
-117.05,32.57,13.0,2880.0,576.0,2450.0,567.0,3.1696,138000.0,5.079365079365079,0.2,False,False,False,True
-117.05,32.56,18.0,1215.0,320.0,1195.0,349.0,1.9875,114900.0,3.481375358166189,0.26337448559670784,False,False,False,True
-117.05,32.56,17.0,985.0,233.0,811.0,223.0,2.875,134500.0,4.417040358744394,0.2365482233502538,False,False,False,True
-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,95000.0,4.822299651567945,0.22471098265895953,False,False,False,True
-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,93200.0,3.404320987654321,0.2937443336355394,False,False,False,True
-117.05,32.56,22.0,2172.0,563.0,2049.0,524.0,2.0159,139300.0,4.145038167938932,0.25920810313075504,False,False,False,True
-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667,67500.0,3.326241134751773,0.31663113006396587,False,False,False,True
-117.1,32.59,21.0,2350.0,667.0,1621.0,613.0,2.0734,87500.0,3.833605220228385,0.28382978723404256,False,False,False,True
-117.1,32.58,23.0,1662.0,377.0,1318.0,386.0,2.3,120800.0,4.305699481865285,0.22683513838748495,False,False,False,True
-117.1,32.58,17.0,2046.0,559.0,1585.0,530.0,2.25,132800.0,3.860377358490566,0.2732160312805474,False,False,False,True
-117.1,32.58,33.0,393.0,76.0,330.0,80.0,4.1029,122700.0,4.9125,0.19338422391857507,False,False,False,True
-117.1,32.58,29.0,1061.0,202.0,759.0,206.0,4.8646,136800.0,5.150485436893204,0.19038642789820923,False,False,False,True
-117.1,32.57,26.0,2343.0,371.0,1221.0,372.0,4.3601,144900.0,6.298387096774194,0.15834400341442595,False,False,False,True
-117.1,32.56,16.0,2687.0,501.0,1502.0,480.0,3.75,146800.0,5.597916666666666,0.1864532936360253,False,False,False,True
-117.07,32.57,17.0,2961.0,634.0,1911.0,615.0,2.5859,131400.0,4.814634146341463,0.21411685241472475,False,False,False,True
-117.08,32.57,18.0,2203.0,544.0,1943.0,497.0,2.25,103200.0,4.4325955734406435,0.2469359963685883,False,False,False,True
-117.07,32.57,14.0,1527.0,357.0,1224.0,363.0,2.7361,93600.0,4.206611570247934,0.2337917485265226,False,False,False,True
-117.08,32.59,8.0,2888.0,662.0,2441.0,683.0,2.7048,153000.0,4.228404099560762,0.22922437673130194,False,False,False,True
-117.08,32.58,15.0,1462.0,274.0,1002.0,271.0,3.9698,142700.0,5.394833948339484,0.18741450068399454,False,False,False,True
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,131000.0,4.728888888888889,0.22415413533834586,False,False,False,True
-117.07,32.58,25.0,1607.0,280.0,899.0,260.0,3.8194,134400.0,6.180769230769231,0.17423771001866833,False,False,False,True
-117.09,32.58,12.0,2565.0,567.0,1785.0,545.0,3.0273,135300.0,4.706422018348624,0.22105263157894736,False,False,False,True
-117.09,32.57,23.0,1817.0,323.0,1371.0,327.0,3.6736,139500.0,5.556574923547401,0.17776554760594387,False,False,False,True
-117.09,32.57,10.0,2198.0,368.0,1645.0,350.0,4.5547,160700.0,6.28,0.16742493175614195,False,False,False,True
-117.09,32.57,17.0,444.0,83.0,357.0,87.0,5.1478,138900.0,5.103448275862069,0.18693693693693694,False,False,False,True
-117.09,32.56,8.0,864.0,156.0,626.0,172.0,4.8984,151500.0,5.023255813953488,0.18055555555555555,False,False,False,True
-117.12,32.58,34.0,2003.0,466.0,1226.0,443.0,3.0613,136700.0,4.521444695259594,0.2326510234648028,False,False,False,True
-117.12,32.57,21.0,1738.0,295.0,983.0,298.0,4.8274,174100.0,5.832214765100671,0.16973532796317606,False,False,False,True
-117.13,32.58,27.0,2511.0,615.0,1427.0,576.0,3.1645,156000.0,4.359375,0.24492234169653523,False,False,False,True
-117.13,32.58,32.0,1870.0,437.0,1142.0,426.0,2.3194,159400.0,4.389671361502347,0.23368983957219253,False,False,False,True
-117.13,32.58,27.0,1417.0,373.0,814.0,348.0,2.3603,195300.0,4.07183908045977,0.26323218066337334,False,False,False,True
-117.12,32.56,20.0,2524.0,682.0,1819.0,560.0,2.9286,257700.0,4.507142857142857,0.27020602218700474,False,False,False,True
-117.11,32.58,28.0,1869.0,407.0,1074.0,344.0,2.5988,135600.0,5.433139534883721,0.21776350989834137,False,False,False,True
-117.11,32.57,32.0,2723.0,586.0,1702.0,562.0,3.3371,140500.0,4.845195729537367,0.21520381931692986,False,False,False,True
-117.12,32.57,35.0,1450.0,256.0,930.0,286.0,2.6715,133300.0,5.06993006993007,0.17655172413793102,False,False,False,True
-117.12,32.58,26.0,1360.0,309.0,869.0,328.0,3.0217,131600.0,4.146341463414634,0.22720588235294117,False,False,False,True
-117.11,32.58,21.0,2894.0,685.0,2109.0,712.0,2.2755,125000.0,4.064606741573034,0.23669661368348308,False,False,False,True
-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,127600.0,4.533795493934142,0.22591743119266056,False,False,False,True
-117.11,32.59,17.0,2020.0,534.0,1529.0,500.0,2.1773,143200.0,4.04,0.26435643564356437,False,False,False,True
-117.11,32.58,12.0,1086.0,294.0,870.0,290.0,2.4213,132500.0,3.7448275862068967,0.27071823204419887,False,False,False,True
-117.11,32.59,18.0,2329.0,580.0,1538.0,567.0,2.1179,153100.0,4.107583774250441,0.24903392013739803,False,False,False,True
-117.12,32.59,28.0,2793.0,706.0,1825.0,676.0,2.6724,144500.0,4.131656804733728,0.2527747941281776,False,False,False,True
-117.16,32.58,36.0,1940.0,399.0,1076.0,382.0,3.3906,147800.0,5.0785340314136125,0.2056701030927835,False,False,False,True
-117.17,32.63,26.0,1617.0,279.0,2745.0,250.0,3.5357,67500.0,6.468,0.1725417439703154,False,False,False,True
-117.18,32.69,37.0,3112.0,716.0,1304.0,674.0,3.2121,320800.0,4.617210682492582,0.2300771208226221,False,False,False,True
-117.18,32.69,44.0,2819.0,514.0,1258.0,503.0,4.4777,452800.0,5.604373757455268,0.18233416105001773,False,False,False,True
-117.18,32.69,48.0,2764.0,491.0,978.0,449.0,5.1249,432400.0,6.155902004454343,0.1776410998552822,False,False,False,True
-117.17,32.69,19.0,2802.0,802.0,1159.0,597.0,4.7891,334600.0,4.693467336683417,0.2862241256245539,False,False,False,True
-117.17,32.69,45.0,3168.0,598.0,1341.0,562.0,4.5189,422200.0,5.637010676156583,0.18876262626262627,False,False,False,True
-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4.0488,409700.0,4.902761104441777,0.21963761018609207,False,False,False,True
-117.18,32.7,44.0,2655.0,514.0,1102.0,489.0,3.6759,368800.0,5.429447852760736,0.1935969868173258,False,False,False,True
-117.18,32.7,42.0,1691.0,286.0,761.0,281.0,5.1386,404500.0,6.01779359430605,0.16913069189828503,False,False,False,True
-117.11,32.68,36.0,26.0,14.0,58.0,23.0,1.9107,125000.0,1.1304347826086956,0.5384615384615384,False,False,False,True
-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,93000.0,3.6785714285714284,0.283495145631068,False,False,False,True
-117.11,32.67,46.0,928.0,236.0,790.0,235.0,1.6806,92500.0,3.948936170212766,0.2543103448275862,False,False,False,True
-117.11,32.67,52.0,204.0,74.0,248.0,57.0,1.7961,47500.0,3.5789473684210527,0.3627450980392157,False,False,False,True
-117.12,32.66,52.0,16.0,4.0,8.0,3.0,1.125,60000.0,5.333333333333333,0.25,False,False,False,True
-117.11,32.67,52.0,280.0,71.0,217.0,71.0,1.4844,83300.0,3.943661971830986,0.25357142857142856,False,False,False,True
-117.11,32.66,52.0,25.0,5.0,14.0,9.0,1.625,118800.0,2.7777777777777777,0.2,False,False,False,True
-117.09,32.67,37.0,1157.0,332.0,983.0,306.0,2.0972,117000.0,3.781045751633987,0.28694900605012963,False,False,False,True
-117.09,32.66,38.0,833.0,206.0,570.0,182.0,1.8333,127100.0,4.576923076923077,0.24729891956782712,False,False,False,True
-117.09,32.66,37.0,1232.0,330.0,1086.0,330.0,1.6389,114300.0,3.7333333333333334,0.26785714285714285,False,False,False,True
-117.1,32.66,27.0,1782.0,560.0,1785.0,560.0,2.1542,106300.0,3.182142857142857,0.31425364758698093,False,False,False,True
-117.1,32.67,26.0,2629.0,763.0,2721.0,767.0,2.0982,109100.0,3.4276401564537156,0.2902244199315329,False,False,False,True
-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,110600.0,3.4210526315789473,0.3201183431952663,False,False,False,True
-117.09,32.68,30.0,2662.0,653.0,1997.0,605.0,2.8089,120600.0,4.4,0.24530428249436514,False,False,False,True
-117.09,32.67,31.0,2051.0,549.0,1581.0,538.0,2.052,108900.0,3.812267657992565,0.26767430521696733,False,False,False,True
-117.1,32.67,15.0,1635.0,553.0,1347.0,597.0,1.2745,92900.0,2.7386934673366836,0.3382262996941896,False,False,False,True
-117.1,32.68,20.0,1012.0,269.0,837.0,240.0,2.0488,88900.0,4.216666666666667,0.2658102766798419,False,False,False,True
-117.1,32.68,42.0,2013.0,568.0,1920.0,557.0,2.0724,107600.0,3.614003590664273,0.2821659215101838,False,False,False,True
